text,label,temp_list
capres ganjar bersama rakyat sebagai pemimpin calon presiden menegaskan pentingnya keadilan sosial jnk ganjarmahfudrebound ganjarpranowopilihanumat jnkbarengganjar,Sosial Budaya,"['capres', 'ganjar', 'bersama', 'rakyat', 'sebagai', 'pemimpin', 'calon', 'presiden', 'menegaskan', 'pentingnya', 'keadilan', 'sosial', 'jnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat', 'jnkbarengganjar']"
perubahan baliho menjadi gambar pak anies setelah diterjang angin dan hujan mungkin mencerminkan kesetiaan dan dukungan yang semakin berkembang dari rakyat,Sosial Budaya,"['perubahan', 'baliho', 'menjadi', 'gambar', 'pak', 'anies', 'setelah', 'diterjang', 'angin', 'dan', 'hujan', 'mungkin', 'mencerminkan', 'kesetiaan', 'dan', 'dukungan', 'yang', 'semakin', 'berkembang', 'dari', 'rakyat']"
bukan cuma bicara besar tapi kerja besar pasangan duo bapak bangsa ganjar pranowo prof mahfud capres yang punya program jelasganjarmahfud taat hukum jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,"['bukan', 'cuma', 'bicara', 'besar', 'tapi', 'kerja', 'besar', 'pasangan', 'duo', 'bapak', 'bangsa', 'ganjar', 'pranowo', 'prof', 'mahfud', 'capres', 'yang', 'punya', 'program', 'jelasganjarmahfud', 'taat', 'hukum', 'jnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
pentingnya menjaga persatuan hujan burning sun pik 2 kampung bayam haikal abah pak bas dawn depok prabowogibran tolakradikalisme tolakintoleransi,Ideologi,"['pentingnya', 'menjaga', 'persatuan', 'hujan', 'burning', 'sun', 'pik', '2', 'kampung', 'bayam', 'haikal', 'abah', 'pak', 'bas', 'dawn', 'depok', 'prabowogibran', 'tolakradikalisme', 'tolakintoleransi']"
pak anies lgsg msk ke substansi permasalah pertahanan kemanan didunia internasional lgsg pd langkah strategis apa yg hrs dilalukan amp detail contohnya wawasan pak anies emang luar biasa guys pak bowo kena ulti berkali kali pak anies terlalu op debatcapres aminajadulu,Pertahanan dan Keamanan,"['pak', 'anies', 'lgsg', 'msk', 'ke', 'substansi', 'permasalah', 'pertahanan', 'kemanan', 'didunia', 'internasional', 'lgsg', 'pd', 'langkah', 'strategis', 'apa', 'yg', 'hrs', 'dilalukan', 'amp', 'detail', 'contohnya', 'wawasan', 'pak', 'anies', 'emang', 'luar', 'biasa', 'guys', 'pak', 'bowo', 'kena', 'ulti', 'berkali', 'kali', 'pak', 'anies', 'terlalu', 'op', 'debatcapres', 'aminajadulu']"
pak prabowo aku suka makan burger king aku suka sedangkan burger king mendukung israel dan kita berusaha memboikot pak blunder lagi debatcapres nirina zubir partai salah input amanda zahra yaman pdip kadin pak jk,Politik,"['pak', 'prabowo', 'aku', 'suka', 'makan', 'burger', 'king', 'aku', 'suka', 'sedangkan', 'burger', 'king', 'mendukung', 'israel', 'dan', 'kita', 'berusaha', 'memboikot', 'pak', 'blunder', 'lagi', 'debatcapres', 'nirina', 'zubir', 'partai', 'salah', 'input', 'amanda', 'zahra', 'yaman', 'pdip', 'kadin', 'pak', 'jk']"
sindir gibran anies baswedancak imin beri tips ahmad sahroni yang ingin jadi presiden lewat mk atau paman,Politik,"['sindir', 'gibran', 'anies', 'baswedancak', 'imin', 'beri', 'tips', 'ahmad', 'sahroni', 'yang', 'ingin', 'jadi', 'presiden', 'lewat', 'mk', 'atau', 'paman']"
saya kenal aida mujib penyandang disabilitas yang hadir di desak anies di yogya kemarin ini lagi nonton youtubenya seorang perempuan cerdas fasih bicara beberapa bahasa asing inggris arab beberapa bahasa asing lainnya dan urdu kok urdu saya pernah nanya begitu katanya urdu dipakai oleh 230 muslim di pakistan india dan bangladesh,Sosial Budaya,"['saya', 'kenal', 'aida', 'mujib', 'penyandang', 'disabilitas', 'yang', 'hadir', 'di', 'desak', 'anies', 'di', 'yogya', 'kemarin', 'ini', 'lagi', 'nonton', 'youtubenya', 'seorang', 'perempuan', 'cerdas', 'fasih', 'bicara', 'beberapa', 'bahasa', 'asing', 'inggris', 'arab', 'beberapa', 'bahasa', 'asing', 'lainnya', 'dan', 'urdu', 'kok', 'urdu', 'saya', 'pernah', 'nanya', 'begitu', 'katanya', 'urdu', 'dipakai', 'oleh', '230', 'muslim', 'di', 'pakistan', 'india', 'dan', 'bangladesh']"
cara prabowogibran hapus korupsi sejahterakan pejabat negara,Politik,"['cara', 'prabowogibran', 'hapus', 'korupsi', 'sejahterakan', 'pejabat', 'negara']"
jangan cuma jadi penonton jadi pemain utama dalam pesta demokrasi kali ini dengan nyoblos ganjar pranowo mahfud md coblos dengan hati nurani guys ganjar pranowo mahfud md adalah pilihan yang tepatganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,"['jangan', 'cuma', 'jadi', 'penonton', 'jadi', 'pemain', 'utama', 'dalam', 'pesta', 'demokrasi', 'kali', 'ini', 'dengan', 'nyoblos', 'ganjar', 'pranowo', 'mahfud', 'md', 'coblos', 'dengan', 'hati', 'nurani', 'guys', 'ganjar', 'pranowo', 'mahfud', 'md', 'adalah', 'pilihan', 'yang', 'tepatganjarmahfudrebound', 'ganjarpranowopilihanumat', 'jnk']"
banyak yang percaya jika anies jadi presiden masalah papua akan selesai karena dia mau mendengar amp tidak berjarak dengan rakyat setuju retweet,Politik,"['banyak', 'yang', 'percaya', 'jika', 'anies', 'jadi', 'presiden', 'masalah', 'papua', 'akan', 'selesai', 'karena', 'dia', 'mau', 'mendengar', 'amp', 'tidak', 'berjarak', 'dengan', 'rakyat', 'setuju', 'retweet']"
alangkah indahnya persatuan dan kesatuan banser nu fpi kokam muhammadiyah pemuda pancasila jawa tengah bersatu untuk menangkan amin anies muhaimin pada pilpres 2024 takbir allahu akbar viralkan,Politik,"['alangkah', 'indahnya', 'persatuan', 'dan', 'kesatuan', 'banser', 'nu', 'fpi', 'kokam', 'muhammadiyah', 'pemuda', 'pancasila', 'jawa', 'tengah', 'bersatu', 'untuk', 'menangkan', 'amin', 'anies', 'muhaimin', 'pada', 'pilpres', '2024', 'takbir', 'allahu', 'akbar', 'viralkan']"
07 100 food estate mulai dicanangkan pada 3 tahun lalu tepatnya pada 6 juli 2020 dibantu oleh menteri pupr dan menteri pertanian secara garis besar food estate adalah program ekstensifikasi pertanian membuka lahan yg besar dan mengubahnya menjadi lahan pertanian 2 bulan setelah dicanangkan food estate mulai dikerjakan di kalimantan tengah yaitu daerah gunung emas sedangkan pt yang terlibat dalam program ini berdasarkan penelusuran tempo adalah pt yang baru dibentuk 5 bulan sebelumnya yaitu pt agrinas dimana susunan direksinya terdapat setidaknya 3 dari gerindra dan banyak juga staff agrinas merangkap sebagai pegawai kementerian pertahanan di food estate food estate berencana untuk membuka 6 ribu hektar hutan hujan tropis tepat 4 bulan setelah dicanangkan beberapa anggota tni terlibat dalam pembabatan hutan dimana hutan yang sudah dibuka saat itu sekitar 670 hektar dan karena itu adalah hutan tentunya banyak kayu yg dihasilkan kemanakah kayu2 tersebut tiada yang tahu dan tiada yg mengerti awalnya food estate menanam singkong pada bekas hutan tersebut namun karena tanahnya berpasir singkong tak kunjung tumbuh dalam kurun waktu 3 tahun sehingga untuk menutupi kegagalan tersebut didatangkanlah jagung dalam polibag untuk 34 hektare lahan tersebut dan itupun hasilnya juga tidak memuaskan dari sisi anggaran food estate masuk dalam kategori psn dimana anggaran yg dihabiskan 20212022 sekitar 15 triliun di 2023 ada anggaran sekitar 24 triliun dan nanti di 2024 dianggarkan 256 triliun jokowi sendiri mengatakan anggaran yang dibutuhkan sekitar 108 triliun mengingat menurut laporan ppatk 36 masuk ke kantong asn dan politisi maka 38 triliun bisa masuk ke kantong mereka apalagi kalo pelaksananya orang dalam pasti akan lebih luar biasa dan apa hasilnya setelah 3 tahun berjalan bisa dibilang 0 besar karena panen jagungnya juga tidak signifikan sampai disini kalo kita merasionalkan menjadi skor penilaian kinerja prabowo di food estate maka dapat kita hitung dari lahan yang sudah dibabat yaitu sekitar 670 hektar dibandingkan dengan jagung polybag yg dipanen oleh jokowi sekitar 4 hektareatau didapat 069 jadi 07 100 walaupun sudah dikatrol oleh jagung polybag sepertinya pak anies baswedan masih berbaik hati memberikan score 11 dari 100 tanam singkong tumbuh jagung 4 triliun hilang siapa yg nanggung sudah diberi proyek untuk dijadikan panggung hasilnya gak nendang karena kapasitas nanggung eh malah maksa ikut pemilu padahal gampang tersinggung gimana pesanuntukabah aminajadulu,Ekonomi,"['07', '100', 'food', 'estate', 'mulai', 'dicanangkan', 'pada', '3', 'tahun', 'lalu', 'tepatnya', 'pada', '6', 'juli', '2020', 'dibantu', 'oleh', 'menteri', 'pupr', 'dan', 'menteri', 'pertanian', 'secara', 'garis', 'besar', 'food', 'estate', 'adalah', 'program', 'ekstensifikasi', 'pertanian', 'membuka', 'lahan', 'yg', 'besar', 'dan', 'mengubahnya', 'menjadi', 'lahan', 'pertanian', '2', 'bulan', 'setelah', 'dicanangkan', 'food', 'estate', 'mulai', 'dikerjakan', 'di', 'kalimantan', 'tengah', 'yaitu', 'daerah', 'gunung', 'emas', 'sedangkan', 'pt', 'yang', 'terlibat', 'dalam', 'program', 'ini', 'berdasarkan', 'penelusuran', 'tempo', 'adalah', 'pt', 'yang', 'baru', 'dibentuk', '5', 'bulan', 'sebelumnya', 'yaitu', 'pt', 'agrinas', 'dimana', 'susunan', 'direksinya', 'terdapat', 'setidaknya', '3', 'dari', 'gerindra', 'dan', 'banyak', 'juga', 'staff', 'agrinas', 'merangkap', 'sebagai', 'pegawai', 'kementerian', 'pertahanan', 'di', 'food', 'estate', 'food', 'estate', 'berencana', 'untuk', 'membuka', '6', 'ribu', 'hektar', 'hutan', 'hujan', 'tropis', 'tepat', '4', 'bulan', 'setelah', 'dicanangkan', 'beberapa', 'anggota', 'tni', 'terlibat', 'dalam', 'pembabatan', 'hutan', 'dimana', 'hutan', 'yang', 'sudah', 'dibuka', 'saat', 'itu', 'sekitar', '670', 'hektar', 'dan', 'karena', 'itu', 'adalah', 'hutan', 'tentunya', 'banyak', 'kayu', 'yg', 'dihasilkan', 'kemanakah', 'kayu2', 'tersebut', 'tiada', 'yang', 'tahu', 'dan', 'tiada', 'yg', 'mengerti', 'awalnya', 'food', 'estate', 'menanam', 'singkong', 'pada', 'bekas', 'hutan', 'tersebut', 'namun', 'karena', 'tanahnya', 'berpasir', 'singkong', 'tak', 'kunjung', 'tumbuh', 'dalam', 'kurun', 'waktu', '3', 'tahun', 'sehingga', 'untuk', 'menutupi', 'kegagalan', 'tersebut', 'didatangkanlah', 'jagung', 'dalam', 'polibag', 'untuk', '34', 'hektare', 'lahan', 'tersebut', 'dan', 'itupun', 'hasilnya', 'juga', 'tidak', 'memuaskan', 'dari', 'sisi', 'anggaran', 'food', 'estate', 'masuk', 'dalam', 'kategori', 'psn', 'dimana', 'anggaran', 'yg', 'dihabiskan', '20212022', 'sekitar', '15', 'triliun', 'di', '2023', 'ada', 'anggaran', 'sekitar', '24', 'triliun', 'dan', 'nanti', 'di', '2024', 'dianggarkan', '256', 'triliun', 'jokowi', 'sendiri', 'mengatakan', 'anggaran', 'yang', 'dibutuhkan', 'sekitar', '108', 'triliun', 'mengingat', 'menurut', 'laporan', 'ppatk', '36', 'masuk', 'ke', 'kantong', 'asn', 'dan', 'politisi', 'maka', '38', 'triliun', 'bisa', 'masuk', 'ke', 'kantong', 'mereka', 'apalagi', 'kalo', 'pelaksananya', 'orang', 'dalam', 'pasti', 'akan', 'lebih', 'luar', 'biasa', 'dan', 'apa', 'hasilnya', 'setelah', '3', 'tahun', 'berjalan', 'bisa', 'dibilang', '0', 'besar', 'karena', 'panen', 'jagungnya', 'juga', 'tidak', 'signifikan', 'sampai', 'disini', 'kalo', 'kita', 'merasionalkan', 'menjadi', 'skor', 'penilaian', 'kinerja', 'prabowo', 'di', 'food', 'estate', 'maka', 'dapat', 'kita', 'hitung', 'dari', 'lahan', 'yang', 'sudah', 'dibabat', 'yaitu', 'sekitar', '670', 'hektar', 'dibandingkan', 'dengan', 'jagung', 'polybag', 'yg', 'dipanen', 'oleh', 'jokowi', 'sekitar', '4', 'hektareatau', 'didapat', '069', 'jadi', '07', '100', 'walaupun', 'sudah', 'dikatrol', 'oleh', 'jagung', 'polybag', 'sepertinya', 'pak', 'anies', 'baswedan', 'masih', 'berbaik', 'hati', 'memberikan', 'score', '11', 'dari', '100', 'tanam', 'singkong', 'tumbuh', 'jagung', '4', 'triliun', 'hilang', 'siapa', 'yg', 'nanggung', 'sudah', 'diberi', 'proyek', 'untuk', 'dijadikan', 'panggung', 'hasilnya', 'gak', 'nendang', 'karena', 'kapasitas', 'nanggung', 'eh', 'malah', 'maksa', 'ikut', 'pemilu', 'padahal', 'gampang', 'tersinggung', 'gimana', 'pesanuntukabah', 'aminajadulu']"
wahhh program gagasan pak ganjar ktp sakti emang adalah salah satu upaya konkrit dan solutif untuk memberikan program yang cepat untuk rakyat indonesia ganjarmahfud2024,Politik,"['wahhh', 'program', 'gagasan', 'pak', 'ganjar', 'ktp', 'sakti', 'emang', 'adalah', 'salah', 'satu', 'upaya', 'konkrit', 'dan', 'solutif', 'untuk', 'memberikan', 'program', 'yang', 'cepat', 'untuk', 'rakyat', 'indonesia', 'ganjarmahfud2024']"
sistem pertahanan nasional itu ibarat aurat tubuh manusia boleh dibicarakan namun tidak dipertontonkan capres no urut 1 anies baswedan dan capres no urut 3 ganjar pranowo dinilai tidak peka dengan sistem pertahanan nasional,Pertahanan dan Keamanan,"['sistem', 'pertahanan', 'nasional', 'itu', 'ibarat', 'aurat', 'tubuh', 'manusia', 'boleh', 'dibicarakan', 'namun', 'tidak', 'dipertontonkan', 'capres', 'no', 'urut', '1', 'anies', 'baswedan', 'dan', 'capres', 'no', 'urut', '3', 'ganjar', 'pranowo', 'dinilai', 'tidak', 'peka', 'dengan', 'sistem', 'pertahanan', 'nasional']"
ini mataram ntb bozzz bersama ganjar selamatkan demokrasi asalbukanprabowo asalbukanprabowogibran,Politik,"['ini', 'mataram', 'ntb', 'bozzz', 'bersama', 'ganjar', 'selamatkan', 'demokrasi', 'asalbukanprabowo', 'asalbukanprabowogibran']"
pasangan ganjar pranowo dan mahfud md itu benerbener punya visi yang jelas dan langkah nyata buat ngejar kesetaraan di indonesia ganjarpranowopilihanumat jnk ganjarmahfudrebound,Politik,"['pasangan', 'ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'itu', 'benerbener', 'punya', 'visi', 'yang', 'jelas', 'dan', 'langkah', 'nyata', 'buat', 'ngejar', 'kesetaraan', 'di', 'indonesia', 'ganjarpranowopilihanumat', 'jnk', 'ganjarmahfudrebound']"
rocky gerung jokowi mesti dihentikan dulu supaya anies bisa menang satu putaran,Politik,"['rocky', 'gerung', 'jokowi', 'mesti', 'dihentikan', 'dulu', 'supaya', 'anies', 'bisa', 'menang', 'satu', 'putaran']"
dengan semangat persatuan jnk siap mengawal kemenangan ganjar pranowo dan mahfud md di pilpres 2024ganjarmahfudrebound ganjarpranowopilihanumat,Politik,"['dengan', 'semangat', 'persatuan', 'jnk', 'siap', 'mengawal', 'kemenangan', 'ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'di', 'pilpres', '2024ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
bahkan setelah anies ngasih tahu alasan dari tiap kebijakannya entah kenapa masyarakat indonesia masih milih calon pemimpin yang tidak jelas gagasannya,Ideologi,"['bahkan', 'setelah', 'anies', 'ngasih', 'tahu', 'alasan', 'dari', 'tiap', 'kebijakannya', 'entah', 'kenapa', 'masyarakat', 'indonesia', 'masih', 'milih', 'calon', 'pemimpin', 'yang', 'tidak', 'jelas', 'gagasannya']"
ganjar apresiasi polri yang berhasil tangkap pengancam anies semoga tak ada lagi teror semacam ini,Pertahanan dan Keamanan,"['ganjar', 'apresiasi', 'polri', 'yang', 'berhasil', 'tangkap', 'pengancam', 'anies', 'semoga', 'tak', 'ada', 'lagi', 'teror', 'semacam', 'ini']"
santri berprestasi berpeluang magang di bumn terima kasih capres ganjar pranowo membuka jalan sukses bagi generasi muda jn18b jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,"['santri', 'berprestasi', 'berpeluang', 'magang', 'di', 'bumn', 'terima', 'kasih', 'capres', 'ganjar', 'pranowo', 'membuka', 'jalan', 'sukses', 'bagi', 'generasi', 'muda', 'jn18b', 'jnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
berdayakan wong cilik dan umkm ganjar mahfud canangkan pertumbuhan ekonomi 7 menuju indonesia unggul programunggulanganjar,Ekonomi,"['berdayakan', 'wong', 'cilik', 'dan', 'umkm', 'ganjar', 'mahfud', 'canangkan', 'pertumbuhan', 'ekonomi', '7', 'menuju', 'indonesia', 'unggul', 'programunggulanganjar']"
ganjar pranowo menanggapi pernyataan paslon 02 ganjar memberikan kritik tajam kepada menhan yang cenderung berbahaya bagi pertahanan maupun perekonomian negara sahabatganjar,Pertahanan dan Keamanan,"['ganjar', 'pranowo', 'menanggapi', 'pernyataan', 'paslon', '02', 'ganjar', 'memberikan', 'kritik', 'tajam', 'kepada', 'menhan', 'yang', 'cenderung', 'berbahaya', 'bagi', 'pertahanan', 'maupun', 'perekonomian', 'negara', 'sahabatganjar']"
tenang mbak cheryl debat tidak akan pengaruh dgn hasil pilpres suka tidak suka prabowo pimpin indonesia 5 th kedepan sedang 2 rivalnya bakal masuk radar kpk,Politik,"['tenang', 'mbak', 'cheryl', 'debat', 'tidak', 'akan', 'pengaruh', 'dgn', 'hasil', 'pilpres', 'suka', 'tidak', 'suka', 'prabowo', 'pimpin', 'indonesia', '5', 'th', 'kedepan', 'sedang', '2', 'rivalnya', 'bakal', 'masuk', 'radar', 'kpk']"
baru aja jadi kemhan sudh begini aplgi entrdata kementerian keuangan anggaran kemhan sejak prabowo menjabat sebagai kemhan melonjak 28 dari rp 10668 triliun pada 2018 menjadi rp 13687 triliun pada 2020 asalbukanprabowo,Politik,"['baru', 'aja', 'jadi', 'kemhan', 'sudh', 'begini', 'aplgi', 'entrdata', 'kementerian', 'keuangan', 'anggaran', 'kemhan', 'sejak', 'prabowo', 'menjabat', 'sebagai', 'kemhan', 'melonjak', '28', 'dari', 'rp', '10668', 'triliun', 'pada', '2018', 'menjadi', 'rp', '13687', 'triliun', 'pada', '2020', 'asalbukanprabowo']"
masyaallah gak bisa berkata kata lihat video ini ayo doakan semoga pak anies di berikan kesehatan dan allah kabulkan jadi presiden 2024 aminajadulu bandunglautanamin,Politik,"['masyaallah', 'gak', 'bisa', 'berkata', 'kata', 'lihat', 'video', 'ini', 'ayo', 'doakan', 'semoga', 'pak', 'anies', 'di', 'berikan', 'kesehatan', 'dan', 'allah', 'kabulkan', 'jadi', 'presiden', '2024', 'aminajadulu', 'bandunglautanamin']"
anies baswedan menunjukkan kepercayaan penuh terhadap kemampuan gus imin dalam mewakili aspirasi rakyat di tingkat na,Politik,"['anies', 'baswedan', 'menunjukkan', 'kepercayaan', 'penuh', 'terhadap', 'kemampuan', 'gus', 'imin', 'dalam', 'mewakili', 'aspirasi', 'rakyat', 'di', 'tingkat', 'na']"
pertahanan adalah tentang melindungi nilainilai kita ini adalah bagian dari identitas kita garagara prabowo kodekita08 menatamasadepan,Politik,"['pertahanan', 'adalah', 'tentang', 'melindungi', 'nilainilai', 'kita', 'ini', 'adalah', 'bagian', 'dari', 'identitas', 'kita', 'garagara', 'prabowo', 'kodekita08', 'menatamasadepan']"
aduh gimana ya masa depan indonesia kalo dipimpin orang2 simpatisan isis kaya si ktp angin ini aniesmuhaimin2024 anies deserve better jkwmembangundesa pahitmanisalwayswithanies,Ideologi,"['aduh', 'gimana', 'ya', 'masa', 'depan', 'indonesia', 'kalo', 'dipimpin', 'orang2', 'simpatisan', 'isis', 'kaya', 'si', 'ktp', 'angin', 'ini', 'aniesmuhaimin2024', 'anies', 'deserve', 'better', 'jkwmembangundesa', 'pahitmanisalwayswithanies']"
bukan surat terbuka pak sehat ya insya allah pasca pilpres 2024 bisa istirahat bermain lagi dengan kudakuda jantan pak prabowo sebagai mantan pendukung kelas berat pak prabowo pada 2014 dan 2019 ikut mendoakan kebaikan dan kesehatan pak prabowo pilpres 2024 saya memilih sosok lain kenapa karena pilpres 2024 pak prabowo menampung para penghina islam dan ulama juga menampung orangorang yang pernah menghina dina pak prabowo dengan amat keji dan biadab sungguh amat menjijikan para badut itu di antaranya abu janda ade armando budiman hasan nasbi dan si memed kalau 14 februari 2024 jagoan saya menang alhamdulillah kalau kalah minimal saya memilih orang yang tak merangkul para penghina islam dan ulama,Ideologi,"['bukan', 'surat', 'terbuka', 'pak', 'sehat', 'ya', 'insya', 'allah', 'pasca', 'pilpres', '2024', 'bisa', 'istirahat', 'bermain', 'lagi', 'dengan', 'kudakuda', 'jantan', 'pak', 'prabowo', 'sebagai', 'mantan', 'pendukung', 'kelas', 'berat', 'pak', 'prabowo', 'pada', '2014', 'dan', '2019', 'ikut', 'mendoakan', 'kebaikan', 'dan', 'kesehatan', 'pak', 'prabowo', 'pilpres', '2024', 'saya', 'memilih', 'sosok', 'lain', 'kenapa', 'karena', 'pilpres', '2024', 'pak', 'prabowo', 'menampung', 'para', 'penghina', 'islam', 'dan', 'ulama', 'juga', 'menampung', 'orangorang', 'yang', 'pernah', 'menghina', 'dina', 'pak', 'prabowo', 'dengan', 'amat', 'keji', 'dan', 'biadab', 'sungguh', 'amat', 'menjijikan', 'para', 'badut', 'itu', 'di', 'antaranya', 'abu', 'janda', 'ade', 'armando', 'budiman', 'hasan', 'nasbi', 'dan', 'si', 'memed', 'kalau', '14', 'februari', '2024', 'jagoan', 'saya', 'menang', 'alhamdulillah', 'kalau', 'kalah', 'minimal', 'saya', 'memilih', 'orang', 'yang', 'tak', 'merangkul', 'para', 'penghina', 'islam', 'dan', 'ulama']"
duet prabowogibran bisa rebut suara mayoritas pemilih pdip di jateng,Politik,"['duet', 'prabowogibran', 'bisa', 'rebut', 'suara', 'mayoritas', 'pemilih', 'pdip', 'di', 'jateng']"
capres ganjar pranowo optimis mahfud md bisa membantu menciptakan regulasi hukum yang lebih ramah dan progresif untuk investorganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,"['capres', 'ganjar', 'pranowo', 'optimis', 'mahfud', 'md', 'bisa', 'membantu', 'menciptakan', 'regulasi', 'hukum', 'yang', 'lebih', 'ramah', 'dan', 'progresif', 'untuk', 'investorganjarmahfudrebound', 'ganjarpranowopilihanumat', 'jnk']"
calon presiden nomor urut 03 ganjar pranowo mengatakan pihaknya akan menggencarkan insentif pertanian bagi anak muda untuk meningkatkan minat kalangan muda berkarir di sektor pertanian lt ganjarpranowo ganjarmahfud pemilu2024kcm,Politik,"['calon', 'presiden', 'nomor', 'urut', '03', 'ganjar', 'pranowo', 'mengatakan', 'pihaknya', 'akan', 'menggencarkan', 'insentif', 'pertanian', 'bagi', 'anak', 'muda', 'untuk', 'meningkatkan', 'minat', 'kalangan', 'muda', 'berkarir', 'di', 'sektor', 'pertanian', 'lt', 'ganjarpranowo', 'ganjarmahfud', 'pemilu2024kcm']"
warga solo di sekitar masjid agung surakarta tegas pilihnya aniesmuhaimin,Politik,"['warga', 'solo', 'di', 'sekitar', 'masjid', 'agung', 'surakarta', 'tegas', 'pilihnya', 'aniesmuhaimin']"
warga kp bayam tu yg lahannya dipake buat bangun jis yg dibangun era anies nah pas di jaman anies mereka udah dijanjiin ganti ruginya segala macem udah diurus semuanya sama anies sampe rusunnya terbangun cuma pas heru menjabat tu warga nggak diurus lagi sampe sekarang,Politik,"['warga', 'kp', 'bayam', 'tu', 'yg', 'lahannya', 'dipake', 'buat', 'bangun', 'jis', 'yg', 'dibangun', 'era', 'anies', 'nah', 'pas', 'di', 'jaman', 'anies', 'mereka', 'udah', 'dijanjiin', 'ganti', 'ruginya', 'segala', 'macem', 'udah', 'diurus', 'semuanya', 'sama', 'anies', 'sampe', 'rusunnya', 'terbangun', 'cuma', 'pas', 'heru', 'menjabat', 'tu', 'warga', 'nggak', 'diurus', 'lagi', 'sampe', 'sekarang']"
mengingatkan saja jika pak anies tidak dukung kepada jokowi bebas2 aja tetapi tidak membuat serangan personal ke ayahbowo adalahkita munculfenomenapakbowo dukungantulus untuk02,Politik,"['mengingatkan', 'saja', 'jika', 'pak', 'anies', 'tidak', 'dukung', 'kepada', 'jokowi', 'bebas2', 'aja', 'tetapi', 'tidak', 'membuat', 'serangan', 'personal', 'ke', 'ayahbowo', 'adalahkita', 'munculfenomenapakbowo', 'dukungantulus', 'untuk02']"
bersama prabowogibran kita akan membangun indonesia emas yang menjadi kebanggaan kita semua yuksemuapilih02 pakbowomasgib yangterbaik,Politik,"['bersama', 'prabowogibran', 'kita', 'akan', 'membangun', 'indonesia', 'emas', 'yang', 'menjadi', 'kebanggaan', 'kita', 'semua', 'yuksemuapilih02', 'pakbowomasgib', 'yangterbaik']"
senjata sakti mulai dari rudal hipersonik semoga sukses pak ganjar indonesia pasti menang ganjarmahfudm3nangdebat ganjarmahfud2024 coblos3,Politik,"['senjata', 'sakti', 'mulai', 'dari', 'rudal', 'hipersonik', 'semoga', 'sukses', 'pak', 'ganjar', 'indonesia', 'pasti', 'menang', 'ganjarmahfudm3nangdebat', 'ganjarmahfud2024', 'coblos3']"
calon presiden ri no urut 3 ganjar pranowo mengajak masyarakat untuk bersamasama mengawal konstitusi atau aturan dasar negaraganjarpranowopilihanumat,Ideologi,"['calon', 'presiden', 'ri', 'no', 'urut', '3', 'ganjar', 'pranowo', 'mengajak', 'masyarakat', 'untuk', 'bersamasama', 'mengawal', 'konstitusi', 'atau', 'aturan', 'dasar', 'negaraganjarpranowopilihanumat']"
coba kalau debat sama pak anies dijawab inilaj bedanya yang pakai data dan diksi tambang ilegal di cabut izin bagaimana cara berfikirnya,Sumber Daya Alam,"['coba', 'kalau', 'debat', 'sama', 'pak', 'anies', 'dijawab', 'inilaj', 'bedanya', 'yang', 'pakai', 'data', 'dan', 'diksi', 'tambang', 'ilegal', 'di', 'cabut', 'izin', 'bagaimana', 'cara', 'berfikirnya']"
semua pendukung anies tetap semangaaat yaaa bentar lagi kita sampe puncak insya allah,Geografi,"['semua', 'pendukung', 'anies', 'tetap', 'semangaaat', 'yaaa', 'bentar', 'lagi', 'kita', 'sampe', 'puncak', 'insya', 'allah']"
mari perkuat industri pertahanan kita ini akan menciptakan lapangan kerja dan meningkatkan keamanan kita garagara prabowo kodekita08 menatamasadepan,Pertahanan dan Keamanan,"['mari', 'perkuat', 'industri', 'pertahanan', 'kita', 'ini', 'akan', 'menciptakan', 'lapangan', 'kerja', 'dan', 'meningkatkan', 'keamanan', 'kita', 'garagara', 'prabowo', 'kodekita08', 'menatamasadepan']"
budiman sudjatmiko menilai rencana prabowo gibran untuk membangun pertahanan siber kurang memadai dan tidak holistik dekade08,Pertahanan dan Keamanan,"['budiman', 'sudjatmiko', 'menilai', 'rencana', 'prabowo', 'gibran', 'untuk', 'membangun', 'pertahanan', 'siber', 'kurang', 'memadai', 'dan', 'tidak', 'holistik', 'dekade08']"
kawendra lukistianto ajak kader gerindra jember menangkan prabowo gibran menang satu putaran radar jember radar jember indonesiakuatindonesiamaju diplomasiprogresif02 02melanjutkan,Politik,"['kawendra', 'lukistianto', 'ajak', 'kader', 'gerindra', 'jember', 'menangkan', 'prabowo', 'gibran', 'menang', 'satu', 'putaran', 'radar', 'jember', 'radar', 'jember', 'indonesiakuatindonesiamaju', 'diplomasiprogresif02', '02melanjutkan']"
