text,label,check_lupa_spasi
dia mengatakan jangan sampai masyarakat adat terpinggirkan akibat adanya proyek strategi nasional psn yang tidak berpihak pada mereka prabowo gibran,Politik,False
pilpres 2019 pdip ingin menduetkan jokowi mahfud bahkan pak mahfud sudah menyiapkan baju untuk mendaftar esok harinya namun pengusaha dan pejabat yang jadi bohir pak jokowi menolak karena takut pak mahfud jadi senjata makan tuan buat mereka di keesokan hari jika pak jokowi dan pdip tetap memilih pak mahfud para bohir mengancam mengalihkan dukungan ke pasangan prabowo sandiaga uno takut kehilangan dukungan dan dana dari bohir malamnya diputuskan pak mahfud diganti kh maruf amin pilpres kali inipun sama ganjar mahfud dijauhi bohir yang terdiri dari pengusaha dan pejabat nakal pak mahfud yang tas tes tak kenal tawar menawar takut jadi boomerang untuk kelangsungan bisnis dan jabatan mereka,Politik,False
hadir di hut ke 51 pdip dalam pidatonya pak ganjar menyampaikan situasi politik ada keluhan perasaan dan harapan warga yang dia temui saat kampanye pilpres 2024 ganjar hapuskan hutang,Politik,False
sepertinya blm banyak yg tahu kalo anies adalah salah satu yg mempelopori konsep student government bem sbg eksekutif senat sbg legislatif yg skrng diadopsi di kampuskampus saat itu tujuannya untuk mocking pemerintahan orba dan pemilu yg tidak demokratis kalo ada yg cont,Sosial Budaya,False
ganjar pranowo mendengarkan suara kalian petani kuota pupuk bakal lebih banyak untuk pertanian yang lebih maju,Ekonomi,False
jogetjoget seru tapi mari kita hadirkan programprogram yang membangun pemudaseperti program dari ganjar pranowo,Politik,False
capres ganjar pranowo lebih kekinian daripada mas bowo dan anies baswedan dia benerbener bawa inovasi dan tahu gimana bikin indo majuysn23cn,Politik,False
jelang paslon amin mendapat dukungan dari keluarga besar nahdlatul ulama nu alhamdulillah dukungan kian hari kian besar menyambut perubahan bersama bapak anies dan gus imin,Politik,False
2024 musim anies,Politik,False
indo di new york lebih suka poslon no3 seperti kata pak prabowo memang saya pikirin,Politik,False
ganjar mahfud menunjukkan bahwa indonesia dapat menjadi pionir dalam p3mbangunan teknologi baterai ramah lingkungan kesejahteraan berlipat ganda indonesia makmur sentosa,Ekonomi,False
jiwa nasionalisme tinggi,Ideologi,False
pekerja luar negeri pergi dukungan dari prabowo dan kini pilih serta mendukung pasangan amin ramai ramai pekerja di luar negeri mendukung pasangan amin dan tidak lagi mendukung wowo,Politik,False
izin desak anies dibatalkan pak anies sebut ini bagian dari perjuangan,Politik,False
prabowo tegaskan pemimpin itu harus ing ngarso sung tulodo mitanews,Politik,False
harapan kita pada indonesia sangat besar dari demokrasi yg baik hukum yg adil hingga perlawanan terhadap radikalisme lihat calon yg ada yg saat ini harapan itu hanya bisa diwujudkan ganjar mahfud fakta calon lain jangan harap,Politik,False
lebih keren pilih capres ganjar pranowo daripada mas bowo dan anies baswedan dia peduli banget sama peningkatan kualitas pendidikan di indo jn18a,Ideologi,False
minggu spesial bisa menemani pak dan mas dalam debat keempat calon wakil presiden salut dengan mas gibran yang selalu memiliki gagasan untuk melanjutkan programprogram yang bisa memberikan manfaat besar generasi muda indonesia,Demografi,False
did prabowo believe that the palestinians in gaza are weak did he consider the struggles theyve faced over the past 75 years being colonized and fighting for their lives his perspective seems quite tonedeaf,Politik,False
ganjar pranowo sudah menuangkan komitmen itu dalam poin pertama dalam delapan visi misi nya yakni mempercepat pembangunan manusia indonsia unggul yang berkualitasganjar mahfud m3nang,Ideologi,False
sebagai anak muda dengan pilih ganjar pranowomahfud md kalian turut mendukung pembangunan kesetaraan bagi kaum disabilitas di sepanjang indonesia,Sosial Budaya,False
pendukung jokowi dan prabowo bangga bener ya haha padahal justru bikin rakyat semakin muak kata2 jokowi soal netralitas itu basi jokowi bukan negarawan sejati tapi perusak demokrasi,Politik,False
ganjar bersama rakyat menggagas kebijakan inklusif untuk menangani masalah ketidaksetaraan jn18c1,Politik,False
ganjar pranowo mahfud md pejuang kesejahteraan untuk rakyat indonesia,Politik,False
setiap umat islam pasti ingin beribadah ke tanah suci makkah selain karena rukum islam berdoa di baitulloh insyaalloh mustajab saya dan mas anies berkomitmen untuk mendorong haji bebas hambatan antrian lebih cepat dan lebih terjangkau semoga yang nonton dan share video ini dimudahkan allah swt untuk segera naik haji amin,Sosial Budaya,False
data pertanian senjata andalan program capres ganjar pranowo membawa kecerahan untuk pertanian indonesiajn18c1,Sumber Daya Alam,False
gibran menjelaskan alasannya dua kali berkunjung ke pulau dewata prabowo subianto,Politik,False
anies presiden untuk tnipolri serta asn pertahanan kenaikan gaji setiap tahun penyediaan rumah dinas serta kesejahteraan lainnya,Politik,False
ganjar mahfud memimpin dengan kepemimpinan yang kuat menciptakan atmosfer positif dalam kehidupan prajurit,Politik,False
prabowo jenderal karbitan orba gibran cawapres karbitan orbong tidak mengedepankan kepentingan rakyat andrinof chaniago mentor politik penemu jokowi justru sebut gibran rakabuming cawapres karbitan,Politik,False
korut uda menyatakan tidak ada perdamaian dgn korsel taiwan yg pro kemer,Pertahanan dan Keamanan,False
luar biasa malam ini pak anies kampanye di bangkalan madura jawa timur tepatnya di ponpes al aziziyah bangkalan dan di sambut ribuan massa pendukung rabu 31 januari 2024,Politik,False
yenny wahid pak ganjar datanya lengkap tak beri solusi yang awangawang terlihat mbak yenny dan pak arsyad wajahnya sumringah sangat senang atas hasil debat,Politik,False
prabowo pemimpin yang berusaha menciptakan peluang bagi kemajuan ekonomi dan kesejahteraan rakyat buktinyata tiadahenti,Ekonomi,False
bulan januari ini serangan dari kubu dkk akan semakin sengit termasuk doxxing akun akun sosmed kita berharap cepu di grup login tertutup membagikan informasi kepada kita agar kita bisa counter serangan mereka jangan biarkan 02 berkuasa asal bukan prabowo,Pertahanan dan Keamanan,False
eh ini bener apalagi pandangan orang awam di kampung2 terhadap militerkepolisian tuh dianggap wah banget yg akademisi justru suka dipandangan sebelah mata menu,Politik,False
prabowo tolak bongkar data pertahanan di debat capres meutya hafid bersyukur calon presiden nomor urut 2 prabowo subianto tidak terpancing membongkar data pertahanan dalam debat calon presiden pada minggu 712024 menurut saya ini bentuk kenegarawanan mementingkan negara di atas politik,Pertahanan dan Keamanan,False
jujur setiap ada artikel 2 paslon lain mau komen minta ini itu pasti takut bnr2 ngerasa tidak aman faktanya cm anies yg bisa d kritik tanpa kita takut untuk mengkritik artinya demokrasi berjalan dengan baik,Politik,False
kala danjen kopassus kenang pesan prabowo untuk jadi prajurit bermental baja sinpo,Politik,False
dari sini kita tahu program capres mana yg tidak guna semakin mantap memilih capres no 3 pasangan ganjar mahfud,Politik,False
ayo tunjukkan bahwa kita peduli dengan nasib bangsa ini coblos ganjar pranowo mahfud md bersama jnk di pilpres mendatang untuk indonesia yang lebih baik,Politik,False
telak banget tertangkap kamera seorang wanita yg neriakin tiap anies bicara sampe disamperin panitia mengaku sebagai undangan hashim hashim mana coba yg dimaksud hayoooo apa hashim yg sama yg disebut oleh salah 1 timses prabowo budiman sudjatmiko,Politik,False
habib hanif datang ke kampanye anies singgung soal akronim amin bukan memainkan agama,Politik,False
bapak pendeta yusak ini dari magetan ke ponorogo jawa timur hadir untuk memberikan dukungan ke pak anies baswedan masihkah kalian memfitnah pak anies intoleransi dan radikal radikul,Politik,False
purnawirawan tni ini tidak yakin prabowo mampu memperbaiki indonesia karena prabowo bermasalah dugaan korupsi di era jokowi dan kasus 1998 purnawirawan tni ini lebih percaya pada anies untuk memperbaiki indonesia,Politik,False
rekam jejak anies tidak hanya menjadi gubernur bagi rakyat jakarta tapi juga menjadi orang tua bagi anak anak yatimpemimpin teladan yg layak memimpin bangsa ini bapak tetaplah bapak bagi siapa saja,Politik,False
pdahal yg nyerang personal kemarin adalah prabowo dia berulang kali pakai narasi yg biasa di pakek buzzer utk serang anies menyindir anies ambisius dan byk omong itu adalah serangan personal,Politik,False
ganjar pranowo prof mahfud md pemimpin yang berenergi dan siap berkontribusi positif untuk indonesia jn18d1,Politik,False
persentase kemiskinan jateng 2013 sblm ganjar jadi gubernur sktr 145 di pulau jawa bandingkan dgn jabar 95 jatim 127 banten 59 dki 37 skrg di 1077 jaba,Sosial Budaya,False
capres no 3 ganjar pranowo tidak cuma ketua tapi temen yang ngerti kebutuhan rakyat,Politik,False
ketua tim pemenangan nasional tpn ganjarmahfud arsjad rasjid kembali menegaskan bahwa kepemimpinan ganjar mahfud mengacu pada kepercayaan rakyat bukan kepentingan golongan atau partai,Politik,False
p3ngalaman prof mahfud bukan hanya di kertas tapi nyata dalam meresapi setiap nuansa dan kompleksitas konflik agraria ganjar pranowo hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat,Politik,False
di ponpes smb ii palembang atikoh ganjar motivasi santri jadi entrepreneur baca selengkapnya,Sosial Budaya,False
keberanian ganjarmahfud dalam menghadapi tantangan akan membawa indonesia menuju p3mbangunan berkelanjutan yang tangguh gandakan kesejahteraan raih kemakmuran berkelanjutan,Politik,False
suara bulat dari jabar menjadi corong keyakinan bahwa bersama prabowo indonesia akan lebih hebat darijabar untukindonesia,Politik,False
dia takut kalau yg sambut rakyat pakai kaos ganjar sesekali pakai kaos wiji tukul atau ke 13 aktivis lainnya yg blm balik biar pak jokowi ingat janjinya dulu,Politik,False
karna sudah muak sama mafia demokrasi yg secara terang2an memanfaatkan kekuasaan utk golongan setan seperti mereka kalo pak anies amp cak imin terpilih sbg presiden amp wakil presiden saya akan sumbangkan 38 penghasilan saya utk orang2 yg membutuhkan dekat ataupun jauh,Politik,False
clue event nya desak anies memang selalu desakdesakan,Politik,False
ngerasa live tiktok pak menjadi tempat berlabuh jutaan gen z yang merasa fatherless bahkan mereka menjuluki bapaknya indonesia atau wuri oppa mereka curhat dr putus cinta sampe putus keluarga pak anies menyambungkannya ini kampanye skaligus healing time,Sosial Budaya,False
pemimpin baru harapan baru pak disambut heboh amp meriah o pr petani spt biasa suara2 pr petani ini intinya sama ingin diperhatikan amp dpt bantuan dr pemerintah makin antusias saat mendengar pak ganjar akan hapus kredit macet petani juga,Sosial Budaya,False
pilpres 2024 bukan sekadar pesta demokrasi tapi juga kesempatan buat kita milih pemimpin yang benerbener bisa bikin perubahan mari kita pilih ganjar pranowo mahfud md untuk perubahan yang kita butuhkan,Politik,False
dari partisipasi dalam kegiatan olahraga terlihat bahwa mayoritas atlet di jawa barat mendukung pak anies sebagai pemimpin yang berkomitmen,Sosial Budaya,False
ganjarmahfud tinggikan akhlak dan moral dalam berpolitik wwiii iran mr putin klopp ade armando kpps barca towel rafael struick sayuri ganjar pranowo garnacho tehran somalia pagii xavi antony syria,Politik,False
foto ini saya ambil tanggal 21 mei 2019 bbrp jam sebelum terjadi kerusuhan di depan bawaslu saat itu semangat utk mendukung pak melawan kecurangan pemilu sudah bergolak dan jatuh puluhan korban nyawa dan ratusan yg lukaluka serta puluhan hingga ratusan masuk penjara,Politik,False
buzzer sering menyerang pak anies tentang rumah dp 0 video ini menjelaskan kalau rumah dp 0 nyata berdiri bantu share seluas luasnya ke medsos kita wa story atau telegram story admin japri anies,Politik,False
bro kalo kamu mau pilpres 2024 jadi lebih kece pilih ganjar pranowo mahfud md dia janjiin program seru dilaut kita jaya nelayan sejahtera kece banget deh,Politik,False
saya mendukung ganjarmahfud karena yakin bahwa kombinasi kepemimpinan mereka akan mengakselerasi pertumbuhan ekonomi secara signifikan,Ekonomi,False
pilihan saya untuk mencoblos pak anies adalah pilihan untuk mendukung peningkatan infrastruktur sekolah di daerah terpencil,Sosial Budaya,False
kami optimistis prabowo gibran menang satu putaran ujar boedi prabowo subianto,Politik,False
wah diam2 pro israel ya katanya mendukung kemerdekaan palestina kok mesrah ama israel pantes kemarin diam aja masalah pildun u20 tidak berani nolak tim israel menteri pertahanan republik indonesia prabowo subianto terlihat berdiskusi dengan kuasa usaha israel untuk bahrain itay tagner di forum internasional pada sabtu 2011 interaksi secara terbuka itu dianggap jarang terjadi lantaran ri dan israel tak memiliki hubungan diplomatik terlebih obrolan tersebut dilakukan di tengah isu normalisasi negaranegara timur,Pertahanan dan Keamanan,False
dukungan yang terus berkembang menunjukkan bahwa masyarakat semakin yakin dengan prabowo gibran rakyatsenang 02menang,Politik,False
bu kenapa masa jabatanya jadi mundur harusnya selesai tanggal 31 desember 2023 jadi 13 februari 2024 sebegininya ya demi kepentingan prabowo gibran masyarakat mungkin pada tidak menggagas issu ini kan padahal penundaan masa jabatan melalui mk dan di kabulkan oleh mahkamah konstitusi ya allah lindungi bangsa ini dari orangorang yang serakah,Politik,False
prabowo berpendapat prajurit militer sepatutnya menjalin hubungan dekat dengan kiai dan ulama dekade08 prabowo gibran,Demografi,False
radikalisme tingkat tinggi ini lahir dari kepala bahlul kayak si ktp angin tuh park ahn nice kpopers politik identitas anies bubble,Politik,False
sejalan dengan kebenaran ganjar pastikan bansos tetap hadir ktp sakti perangkat baru untuk kesejahteraan bersama,Politik,False
melayani tipenya pake hp orang lain dia tahu hasilnya tidak maksimaltuh hp kalo dijual keknya mahal sudah soalnya pernah dilap pake baju pak anies,Politik,False
membereskan tumpang tindih dimulai dari kepemimpinan yang memiliki komitmen yaitu presiden dan yang paling pas untuk menangani nya yaitu ganjar pranowo dan mahfud md,Politik,False
2 gambar ini untuk menjawab tudingan bahwa jakarta bakal bernasib seperti suriah kalau bang anies menjabat saya kristen sejak 2017 dukung penuh bang anies phobia di minoritas timbul akibat over glorifikasi terhadap ahok,Sosial Budaya,False
viral video guru bahasa inggris di papua kritik prabowo habishabisan jangan pakai cara militer untuk selesaikan masalah di papua,Politik,False
saya masih percaya kebenaran akan selalu menemukan jalannya gus nadir pbnu dimobilisasi dukung prabowo gibran diarahkan langsung gus yahya,Politik,False
prabowo menunjukkan komitmen terhadap pembangunan kekuatan laut dan kelautan kitaselaluada untukpragibs,Pertahanan dan Keamanan,False
prabowo sindir orang yang tanyakan lahannya dengan kata anies baswedan matur nuwun pak,Politik,False
dukungan melebar relawan martabat di jambi riau dan sumsel ikut mendeklarasikan support untuk prabowo gibran dekade08,Politik,False
dukung anies baswedan saut sitomorang prabowo dan ganjar lebih berisiko korupsi,Politik,False
dengan prabowo gibran kita bisa menciptakan masa depan yang lebih lestari dan hijau pakbowomasgib yangterbaik,Ideologi,False
ini yg disindir sama anies di debat kemarin dateng ke forum internasional itu presidennya yg mesti ngomong dan jawab pertanyaan jangan cm nyuruh menteri keliatan presiden tidak menguasai masalah dan wajar kalo dulu dibilang plangaplongo,Politik,False
siapkan lapangan kerja ganjar bakal bangun peta jalan selatanselatan kalau kita konsen ini kekuatan ekonomi besar ini menyiapkan lapangan kerja kita jemput bola ganjar pranowo tegaskan pentingnya kerja sama selatanselatan untuk memperkuat ekonomi dan mengembangkan potensi sumber daya alam bekerja sama dan mengembangkan potensi industriindustri seperti baterai mobil listrik,Ekonomi,False
ditakedown di jakarta amp bekasi videotron pak anies muncul lagi di surabaya medan amp gorontalo lawan intimidasi anies deserve better videotron,Geografi,False
kayaknya kali untuk pendidikan sudah disetiap desak anies ada porsinya bro dan lumayan banyak kemarin tentang ada yg usul desak spesial buruh ide bagus tu bro buat dipertimbankan,Sosial Budaya,False
bersama ganjarmahfud ada kesempatan bagi semua anak untuk mengenyam pendidikan tanpa hambatan,Ideologi,False
ganjar emang hebat sudah bikin listrik gratis buat wong cilik bikin program berasrama buat anak miskin sampe janji mau ngentasin 1 juta warga dari kemiskinan jadi kandidat yang layak buat capres,Politik,False
pak ganjar prof mahfud memastikan bahwa alutsista akan menjadi salah satu kunci kekuatan indonesia,Pertahanan dan Keamanan,False
ganjar pranowo emang pilihan pas buat yang ingin lihat masjidmasjid di kampung makin maju,Ideologi,False
seharusnya prabowo pertanggung jawabkan kegagalan food estate yang sudah menghabiskan uang negara cukup besar jadilah seorang kesatria,Politik,False
inspiratif pasangan capres cawapres ganjar pranowo mahfud md buka peluang bisnis lokal dengan kredit 35 untuk koprasi dan umkm sukses terus pengusaha kecil,Ekonomi,False
07 100 food estate mulai dicanangkan pada 3 tahun lalu tepatnya pada 6 juli 2020 dibantu oleh menteri pupr dan menteri pertanian secara garis besar food estate adalah program ekstensifikasi pertanian membuka lahan yg besar dan mengubahnya menjadi lahan pertanian 2 bulan setelah dicanangkan food estate mulai dikerjakan di kalimantan tengah yaitu daerah gunung emas sedangkan pt yang terlibat dalam program ini berdasarkan penelusuran tempo adalah pt yang baru dibentuk 5 bulan sebelumnya yaitu pt agrinas dimana susunan direksinya terdapat setidaknya 3 dari gerindra dan banyak juga staff agrinas merangkap sebagai pegawai kementerian pertahanan di food estate food estate berencana untuk membuka 6 ribu hektar hutan hujan tropis tepat 4 bulan setelah dicanangkan beberapa anggota tni terlibat dalam pembabatan hutan dimana hutan yang sudah dibuka saat itu sekitar 670 hektar dan karena itu adalah hutan tentunya banyak kayu yg dihasilkan kemanakah kayu2 tersebut tiada yang tahu dan tiada yg mengerti awalnya food estate menanam singkong pada bekas hutan tersebut namun karena tanahnya berpasir singkong tak kunjung tumbuh dalam kurun waktu 3 tahun sehingga untuk menutupi kegagalan tersebut didatangkanlah jagung dalam polibag untuk 34 hektare lahan tersebut dan itupun hasilnya juga tidak memuaskan dari sisi anggaran food estate masuk dalam kategori psn dimana anggaran yg dihabiskan 20212022 sekitar 15 triliun di 2023 ada anggaran sekitar 24 triliun dan nanti di 2024 dianggarkan 256 triliun jokowi sendiri mengatakan anggaran yang dibutuhkan sekitar 108 triliun mengingat menurut laporan ppatk 36 masuk ke kantong asn dan politisi maka 38 triliun bisa masuk ke kantong mereka apalagi kalo pelaksananya orang dalam pasti akan lebih luar biasa dan apa hasilnya setelah 3 tahun berjalan bisa dibilang 0 besar karena panen jagungnya juga tidak signifikan sampai disini kalo kita merasionalkan menjadi skor penilaian kinerja prabowo di food estate maka dapat kita hitung dari lahan yang sudah dibabat yaitu sekitar 670 hektar dibandingkan dengan jagung polybag yg dipanen oleh jokowi sekitar 4 hektareatau didapat 069 jadi 07 100 walaupun sudah dikatrol oleh jagung polybag sepertinya pak anies baswedan masih berbaik hati memberikan score 11 dari 100 tanam singkong tumbuh jagung 4 triliun hilang siapa yg nanggung sudah diberi proyek untuk dijadikan panggung hasilnya tidak nendang karena kapasitas nanggung eh malah maksa ikut pemilu padahal gampang tersinggung gimana,Politik,False
capres ganjar bersama rakyat sebagai pemimpin calon presiden menegaskan pentingnya keadilan sosial,Sosial Budaya,False
perubahan baliho menjadi gambar pak anies setelah diterjang angin dan hujan mungkin mencerminkan kesetiaan dan dukungan yang semakin berkembang dari rakyat,Sosial Budaya,False
bukan cuma bicara besar tapi kerja besar pasangan duo bapak bangsa ganjar pranowo prof mahfud capres yang punya program jelasganjarmahfud taat hukum,Politik,False
pentingnya menjaga persatuan hujan burning sun pik 2 kampung bayam haikal bapak pak bas dawn depok prabowo gibran,Ideologi,False
pak anies lgsg msk ke substansi permasalah pertahanan kemanan didunia internasional lgsg pd langkah strategis apa yg hrs dilalukan amp detail contohnya wawasan pak anies emang luar biasa guys pak bowo kena ulti berkali kali pak anies terlalu op,Pertahanan dan Keamanan,False
pak prabowo aku suka makan burger king aku suka sedangkan burger king mendukung israel dan kita berusaha memboikot pak blunder lagi nirina zubir partai salah input amanda zahra yaman pdip kadin pak jk,Politik,False
sindir gibran anies baswedancak imin beri tips ahmad sahroni yang ingin jadi presiden lewat mk atau paman,Politik,False
saya kenal aida mujib penyandang disabilitas yang hadir di desak anies di yogya kemarin ini lagi nonton youtubenya seorang perempuan cerdas fasih bicara beberapa bahasa asing inggris arab beberapa bahasa asing lainnya dan urdu kok urdu saya pernah nanya begitu katanya urdu dipakai oleh 230 muslim di pakistan india dan bangladesh,Sosial Budaya,False
cara prabowo gibran hapus korupsi sejahterakan pejabat negara,Politik,False
jangan cuma jadi penonton jadi pemain utama dalam pesta demokrasi kali ini dengan nyoblos ganjar pranowo mahfud md coblos dengan hati nurani guys ganjar pranowo mahfud md adalah pilihan yang tepat,Politik,False
banyak yang percaya jika anies jadi presiden masalah papua akan selesai karena dia mau mendengar amp tidak berjarak dengan rakyat setuju retweet,Politik,False
alangkah indahnya persatuan dan kesatuan banser nu fpi kokam muhammadiyah pemuda pancasila jawa tengah bersatu untuk menangkan amin anies muhaimin pada pilpres 2024 takbir allahu akbar viralkan,Politik,False
07 100 food estate mulai dicanangkan pada 3 tahun lalu tepatnya pada 6 juli 2020 dibantu oleh menteri pupr dan menteri pertanian secara garis besar food estate adalah program ekstensifikasi pertanian membuka lahan yg besar dan mengubahnya menjadi lahan pertanian 2 bulan setelah dicanangkan food estate mulai dikerjakan di kalimantan tengah yaitu daerah gunung emas sedangkan pt yang terlibat dalam program ini berdasarkan penelusuran tempo adalah pt yang baru dibentuk 5 bulan sebelumnya yaitu pt agrinas dimana susunan direksinya terdapat setidaknya 3 dari gerindra dan banyak juga staff agrinas merangkap sebagai pegawai kementerian pertahanan di food estate food estate berencana untuk membuka 6 ribu hektar hutan hujan tropis tepat 4 bulan setelah dicanangkan beberapa anggota tni terlibat dalam pembabatan hutan dimana hutan yang sudah dibuka saat itu sekitar 670 hektar dan karena itu adalah hutan tentunya banyak kayu yg dihasilkan kemanakah kayu2 tersebut tiada yang tahu dan tiada yg mengerti awalnya food estate menanam singkong pada bekas hutan tersebut namun karena tanahnya berpasir singkong tak kunjung tumbuh dalam kurun waktu 3 tahun sehingga untuk menutupi kegagalan tersebut didatangkanlah jagung dalam polibag untuk 34 hektare lahan tersebut dan itupun hasilnya juga tidak memuaskan dari sisi anggaran food estate masuk dalam kategori psn dimana anggaran yg dihabiskan 20212022 sekitar 15 triliun di 2023 ada anggaran sekitar 24 triliun dan nanti di 2024 dianggarkan 256 triliun jokowi sendiri mengatakan anggaran yang dibutuhkan sekitar 108 triliun mengingat menurut laporan ppatk 36 masuk ke kantong asn dan politisi maka 38 triliun bisa masuk ke kantong mereka apalagi kalo pelaksananya orang dalam pasti akan lebih luar biasa dan apa hasilnya setelah 3 tahun berjalan bisa dibilang 0 besar karena panen jagungnya juga tidak signifikan sampai disini kalo kita merasionalkan menjadi skor penilaian kinerja prabowo di food estate maka dapat kita hitung dari lahan yang sudah dibabat yaitu sekitar 670 hektar dibandingkan dengan jagung polybag yg dipanen oleh jokowi sekitar 4 hektareatau didapat 069 jadi 07 100 walaupun sudah dikatrol oleh jagung polybag sepertinya pak anies baswedan masih berbaik hati memberikan score 11 dari 100 tanam singkong tumbuh jagung 4 triliun hilang siapa yg nanggung sudah diberi proyek untuk dijadikan panggung hasilnya tidak nendang karena kapasitas nanggung eh malah maksa ikut pemilu padahal gampang tersinggung gimana,Ekonomi,False
wahhh program gagasan pak ganjar ktp sakti emang adalah salah satu upaya konkrit dan solutif untuk memberikan program yang cepat untuk rakyat indonesia,Politik,False
sistem pertahanan nasional itu ibarat aurat tubuh manusia boleh dibicarakan namun tidak dipertontonkan capres no urut 1 anies baswedan dan capres no urut 3 ganjar pranowo dinilai tidak peka dengan sistem pertahanan nasional,Pertahanan dan Keamanan,False
ini mataram ntb bozzz bersama ganjar selamatkan demokrasi,Politik,False
pasangan ganjar pranowo dan mahfud md itu benerbener punya visi yang jelas dan langkah nyata buat ngejar kesetaraan di indonesia,Politik,False
rocky gerung jokowi mesti dihentikan dulu supaya anies bisa menang satu putaran,Politik,False
dengan semangat persatuan siap mengawal kemenangan ganjar pranowo dan mahfud md di pilpres 2024,Politik,False
bahkan setelah anies ngasih tahu alasan dari tiap kebijakannya entah kenapa masyarakat indonesia masih milih calon pemimpin yang tidak jelas gagasannya,Ideologi,False
ganjar apresiasi polri yang berhasil tangkap pengancam anies semoga tak ada lagi teror semacam ini,Pertahanan dan Keamanan,False
santri berprestasi berpeluang magang di bumn terima kasih capres ganjar pranowo membuka jalan sukses bagi generasi muda jn18b,Politik,False
berdayakan wong cilik dan umkm ganjar mahfud canangkan pertumbuhan ekonomi 7 menuju indonesia unggul,Ekonomi,False
ganjar pranowo menanggapi pernyataan paslon 02 ganjar memberikan kritik tajam kepada menhan yang cenderung berbahaya bagi pertahanan maupun perekonomian negara,Pertahanan dan Keamanan,False
tenang mbak cheryl debat tidak akan pengaruh dgn hasil pilpres suka tidak suka prabowo pimpin indonesia 5 th kedepan sedang 2 rivalnya bakal masuk radar kpk,Politik,False
baru aja jadi kemhan sudh begini aplgi entrdata kementerian keuangan anggaran kemhan sejak prabowo menjabat sebagai kemhan melonjak 28 dari rp 10668 triliun pada 2018 menjadi rp 13687 triliun pada 2020,Politik,False
masyaallah tidak bisa berkata kata lihat video ini ayo doakan semoga pak anies di berikan kesehatan dan allah kabulkan jadi presiden 2024,Politik,False
anies baswedan menunjukkan kepercayaan penuh terhadap kemampuan gus imin dalam mewakili aspirasi rakyat di tingkat na,Politik,False
pertahanan adalah tentang melindungi nilainilai kita ini adalah bagian dari identitas kita garagara prabowo,Politik,False
aduh gimana ya masa depan indonesia kalo dipimpin orang2 simpatisan isis kaya si ktp angin ini anies deserve better,Ideologi,False
bukan surat terbuka pak sehat ya insya allah pasca pilpres 2024 bisa istirahat bermain lagi dengan kudakuda jantan pak prabowo sebagai mantan pendukung kelas berat pak prabowo pada 2014 dan 2019 ikut mendoakan kebaikan dan kesehatan pak prabowo pilpres 2024 saya memilih sosok lain kenapa karena pilpres 2024 pak prabowo menampung para penghina islam dan ulama juga menampung orangorang yang pernah menghina dina pak prabowo dengan amat keji dan biadab sungguh amat menjijikan para badut itu di antaranya abu janda ade armando budiman hasan nasbi dan si memed kalau 14 februari 2024 jagoan saya menang alhamdulillah kalau kalah minimal saya memilih orang yang tak merangkul para penghina islam dan ulama,Ideologi,False
duet prabowo gibran bisa rebut suara mayoritas pemilih pdip di jateng,Politik,False
capres ganjar pranowo optimis mahfud md bisa membantu menciptakan regulasi hukum yang lebih ramah dan progresif untuk investor,Politik,False
calon presiden nomor urut 03 ganjar pranowo mengatakan pihaknya akan menggencarkan insentif pertanian bagi anak muda untuk meningkatkan minat kalangan muda berkarir di sektor pertanian lt,Politik,False
warga solo di sekitar masjid agung surakarta tegas pilihnya aniesmuhaimin,Politik,False
warga kp bayam tu yg lahannya dipake buat bangun jis yg dibangun era anies nah pas di jaman anies mereka sudah dijanjiin ganti ruginya segala macem sudah diurus semuanya sama anies sampe rusunnya terbangun cuma pas heru menjabat tu warga tidak diurus lagi sampe sekarang,Politik,False
mengingatkan saja jika pak anies tidak dukung kepada jokowi bebas2 aja tetapi tidak membuat serangan personal ke ayahbowo adalahkita dukungantulus untuk02,Politik,False
bersama prabowo gibran kita akan membangun indonesia emas yang menjadi kebanggaan kita semua pakbowomasgib yangterbaik,Politik,False
senjata sakti mulai dari rudal hipersonik semoga sukses pak ganjar indonesia pasti menang,Politik,False
calon presiden ri no urut 3 ganjar pranowo mengajak masyarakat untuk bersamasama mengawal konstitusi atau aturan dasar negara,Ideologi,False
coba kalau debat sama pak anies dijawab inilaj bedanya yang pakai data dan diksi tambang ilegal di pergi izin bagaimana cara berfikirnya,Sumber Daya Alam,False
semua pendukung anies tetap semangaaat yaaa bentar lagi kita sampe puncak insya allah,Geografi,False
mari perkuat industri pertahanan kita ini akan menciptakan lapangan kerja dan meningkatkan keamanan kita garagara prabowo,Pertahanan dan Keamanan,False
budiman sudjatmiko menilai rencana prabowo gibran untuk membangun pertahanan siber kurang memadai dan tidak holistik dekade08,Pertahanan dan Keamanan,False
kawendra lukistianto ajak kader gerindra jember menangkan prabowo gibran menang satu putaran radar jember radar jember,Politik,False
pada 23 november1 desember 2023 mencapai 50 2 dan pada 30 desember 20246 januari 2024 terus menurun hingga menjadi 433 persen prabowo subianto,Politik,False
nelayan tak bisa terus terpuruk dalam utang ganjar pranowo mahfud md bersama kita bangun kembali kehidupan mereka,Politik,False
tkn prabowo gibran janjikan program kredit startup cnn indonesia,Politik,False
mahfud md dan ganjar duo hebat yang punya semangat dwi tunggal bikin kita yakin bersama mereka indonesia bakal bangkit,Politik,False
